TA842840N01,39000,A4,4400,WAIT,,54,0.32,
TA842818N00,39000,A4,4400,WAIT,,53,0.42,1
TA842979N00,39000,A5,4400,WAIT,,56,0.05,
TA842780N00,39000,A5,4400,WAIT,,54,0.33,
TA842827N00,39000,A5,4400,WAIT,,55,0.12,
TA842804N01,39000,A5,4400,WAIT,,55,1.73,
TA842834N00,39000,A5,4400,RUN,TADRY500,56,0.92,
TA842799N00,39000,A5,4400,WAIT,,56,0.20,
TA842778N03,42500,A1,4400,WAIT,,51,2.27,
TA842538N0A,42500,A1,4400,WAIT,,56,4.77,
TA842873N01,42500,A1,4400,WAIT,,53,5.38,
TA842472N02,42500,A1,4400,RUN,TADRYC00,51,0.01,
TA842768N00,42500,A1,4400,WAIT,,54,0.01,
TA842733N04,42500,A1,4400,WAIT,,50,0.15,
TA841800N0J,48500,A3,4400,WAIT,,56,2.61,
TA842147N0H,48500,A3,4400,WAIT,,56,5.53,
TA842047N09,48500,A3,4400,WAIT,,56,0.17,
TA841934N08,48500,A3,4400,RUN,TADRYA00,56,0.18,
TA842755N02,49500,A3,4400,WAIT,,50,1.88,
TA842685N00,49500,A3,4400,WAIT,,54,2.29,
TA842762N00,49500,A3,4400,WAIT,,54,0.38,
TA842092N05,48500,A3,4800,WAIT,,56,0.18,
TA842741N03,49500,A3,4800,WAIT,,47,1.12,
TA842904N00,39000,A4,4800,WAIT,,56,0.02,1
TA842781N00,39000,A4,4800,WAIT,,56,2.73,
TA842787N00,39000,A4,4800,WAIT,,55,1.07,
TA842858N00,39000,A4,4800,WAIT,,52,1.28,
TA842829N00,39000,A5,4800,WAIT,,53,0.79,
TA842817N00,39000,A5,4800,WAIT,,54,1.72,
TA842844N02,39000,A5,4800,WAIT,,54,1.75,
TA842833N00,39000,A5,4800,WAIT,,56,1.12,
TA842861N02,42500,A1,4800,WAIT,,54,0.02,
TA842670N01,42500,A1,4800,RUN,TASTR300,55,0.18,
TA842047N0A,48500,A3,4800,WAIT,,55,1.32,
TA842059N05,48500,A3,4800,WAIT,,56,2.64,1
TA842081N0B,48500,A3,4800,WAIT,,56,3.99,1
TA841967N0A,48500,A3,4800,WAIT,,56,2.45,
TA842049N09,48500,A3,4800,RUN,TASTR900,56,0.21,
TA842814N00,39000,A4,5200,WAIT,,55,1.18,
TA842771N04,42500,A1,5200,WAIT,,51,2.85,
TA842758N00,42500,A1,5200,WAIT,,54,0.07,
TA842077N08,48500,A3,5200,WAIT,,56,4.16,
TA842616N00,31500,A4,5200,WAIT,,11,0.25,
TA842696N00,39000,A4,5200,WAIT,,56,4.89,
TA842732N02,39000,A4,5200,RUN,TAITO300,53,0.27,
TA842788N00,39000,A4,5200,WAIT,,56,2.29,
TA842810N00,39000,A4,5200,WAIT,,56,0.62,
TA842870N01,39000,A5,5200,WAIT,,55,2.88,
TA842695N03,39000,A5,5200,WAIT,,4,0.83,
TA842831N02,39000,A5,5200,WAIT,,56,2.51,
TA842848N02,39000,A5,5200,WAIT,,55,2.04,
TA842777N00,39000,A5,5200,RUN,TAITO200,55,0.71,
TA842822N00,39000,A5,5200,WAIT,,56,1.73,
TA842841N00,39000,A5,5200,WAIT,,54,0.11,
TA842849N00,39000,A5,5200,WAIT,,56,1.69,
TA842545N00,42500,A1,5200,WAIT,,56,3.35,
TA842592N01,42500,A1,5200,WAIT,,56,3.61,
TA842606N02,42500,A1,5200,WAIT,,56,3.93,
TA842725N01,42500,A1,5200,RUN,TAITO100,54,0.43,
TA842635N01,42500,A1,5200,WAIT,,53,3.35,
TA842756N00,42500,A1,5200,WAIT,,56,3.89,
TA842149N0A,48500,A3,5200,WAIT,,56,0.66,
TA842721N01,49500,A3,5200,WAIT,,51,0.60,
TA842403N0B,49500,A3,5200,RUN,TAITO400,50,0.25,
TA842611N03,49500,A3,5200,WAIT,,31,8.04,
TA842706N0A,49500,A3,5200,WAIT,,47,1.21,
TA842642N05,49500,A3,5200,WAIT,,3,13.49,
TA842662N00,31500,A4,5200,WAIT,,1,7.55,
TA842666N04,31500,A4,5200,WAIT,,4,0.44,
TA841876N0K,48500,A3,5200,WAIT,,15,17.75,
TA842404N02,49500,A3,5200,WAIT,,27,0.23,
TA842671N00,31500,A4,5200,WAIT,,4,3.63,1
TA841953N0D,48500,A3,5200,WAIT,,50,0.91,
TA841910N0A,48500,A3,5300,WAIT,,56,3.08,
TA842713N00,39000,A5,5300,WAIT,,55,0.18,
TA842109N07,48500,A3,5300,WAIT,,56,1.22,
TA841963N0A,48500,A3,5300,WAIT,,56,2.48,
TA841942N06,48500,A3,5300,WAIT,,56,1.19,
TA841967N0C,48500,A3,5300,WAIT,,56,2.79,
TA842719N01,31500,A4,5300,WAIT,,55,1.48,
TA842496N00,31500,A4,5300,WAIT,,56,0.54,
TA842643N00,31500,A4,5300,WAIT,,40,0.12,
TA842356N06,31500,A5,5300,WAIT,,2,0.04,
TA841964N00,39000,A1,5300,WAIT,,48,3.13,
TA842815N00,39000,A4,5300,WAIT,,56,9.05,1
TA842794N00,39000,A4,5300,WAIT,,56,4.00,
TA842763N00,39000,A4,5300,WAIT,,53,3.08,
TA842770N00,39000,A4,5300,WAIT,,56,7.38,
TA842790N00,39000,A4,5300,WAIT,,56,3.05,
TA842842N00,39000,A4,5300,RUN,TAPHL900,55,0.74,
TA842789N01,39000,A5,5300,WAIT,,56,1.90,
TA842825N00,39000,A5,5300,WAIT,,56,1.90,
TA842702N01,39000,A5,5300,WAIT,,56,6.61,
TA842835N00,39000,A5,5300,WAIT,,56,0.63,
TA842722N00,39000,A5,5300,RUN,TAPHL600,56,0.77,
TA842731N00,42500,A1,5300,WAIT,,55,0.34,
TA842656N00,42500,A1,5300,WAIT,,56,4.72,
TA842391N02,42500,A1,5300,WAIT,,51,2.09,
TA842492N01,42500,A1,5300,RUN,TAPHLA00,56,0.12,
TA842558N03,42500,A1,5300,WAIT,,46,2.21,
TA842553N01,42500,A1,5300,WAIT,,50,1.71,
TA841966N0C,48500,A3,5300,WAIT,,2,1.31,
TA842630N04,49500,A3,5300,WAIT,,51,0.16,1
TA842681N01,49500,A3,5300,WAIT,,53,4.91,
TA842347N01,49500,A3,5300,WAIT,,47,2.58,
TA842699N00,49500,A3,5300,WAIT,,53,4.10,
TA842588N00,49500,A3,5300,WAIT,,54,0.09,
TA842451N03,49500,A3,5300,WAIT,,52,1.78,
TA842774N00,49500,A3,5300,WAIT,,53,0.16,
TA842739N03,49500,A3,5300,WAIT,,52,3.30,
TA842659N00,49500,A3,5300,WAIT,,55,5.81,
TA842724N00,31500,A4,5300,WAIT,,1,9.18,
TA842568N04,31500,A4,5300,WAIT,,2,6.95,
TA842695N05,39000,A5,5300,WAIT,,2,7.02,
TA842454N05,42500,A1,5300,WAIT,,52,0.33,
TA842344N01,42500,A1,5800,RUN,TASTR500,56,0.14,
TA842671N01,31500,A4,5400,WAIT,,52,0.38,
TA842690N02,39000,A4,5400,WAIT,,54,0.26,
TA841933N07,48500,A3,5400,WAIT,,56,0.65,
TA842642N03,49500,A3,5400,WAIT,,50,0.45,
TA842677N02,49500,A3,5400,WAIT,,49,0.27,
TA842637N01,49500,A3,5400,WAIT,,54,2.83,
TA842662N02,31500,A4,5400,WAIT,,53,0.09,
TA842819N01,39000,A4,5400,WAIT,,54,0.20,
TA842707N00,39000,A5,5400,WAIT,,56,1.22,
TA842282N00,39000,A1,5400,WAIT,,10,0.10,
TA842609N01,42500,A1,5400,WAIT,,56,0.02,
TA842055N0D,48500,A3,5400,WAIT,,56,0.05,
TA841972N06,48500,A3,5400,WAIT,,56,0.06,
TA841805N0K,48500,A3,5400,WAIT,,54,0.07,
TA842077N0B,48500,A3,5400,WAIT,,56,0.07,
TA842649N00,49500,A3,5400,WAIT,,56,0.19,
TA842551N07,49500,A3,5400,WAIT,,56,8.36,
TA842585N00,42500,A1,5400,WAIT,,56,0.14,
TA841894N0B,48500,A3,5400,WAIT,,56,0.09,
TA842452N01,49500,A3,5400,WAIT,,56,0.20,
TA842613N00,31500,A4,5400,WAIT,,52,0.07,
TA841879N09,48500,A3,5400,WAIT,,56,0.01,
TA842738N00,31500,A4,5400,WAIT,,53,0.44,
TA842816N00,39000,A4,5400,WAIT,,56,1.54,
TA842786N01,39000,A4,5400,WAIT,,56,0.10,
TA842687N00,39000,A4,5400,WAIT,,54,0.99,
TA842665N00,39000,A4,5400,WAIT,,50,4.48,
TA842742N00,39000,A4,5400,RUN,TAWETA00,56,0.45,
TA842710N00,39000,A5,5400,WAIT,,56,0.14,
TA842791N00,39000,A5,5400,WAIT,,56,0.09,
TA842689N00,42500,A1,5400,WAIT,,52,0.09,
TA842691N01,42500,A1,5400,WAIT,,55,1.38,
TA842463N01,42500,A1,5400,WAIT,,43,1.05,
TA842583N00,42500,A1,5400,WAIT,,55,4.93,
TA842053N08,48500,A3,5400,WAIT,,56,4.14,
TA842047N0C,48500,A3,5400,WAIT,,43,1.14,
TA842074N0B,48500,A3,5400,WAIT,,9,0.29,
TA842748N01,49500,A3,5400,WAIT,,49,0.53,
TA842741N02,49500,A3,5400,WAIT,,50,1.07,
TA842519N02,49500,A3,5400,WAIT,,54,0.18,
TA842658N01,49500,A3,5400,WAIT,,53,3.88,
TA842611N02,49500,A3,5400,WAIT,,52,5.40,
TA842444N03,49500,A3,5400,RUN,TAWET900,53,0.53,
TA842661N02,49500,A3,5400,RUN,TAWETB00,50,0.40,
TA842797N00,39000,A4,5800,WAIT,,56,0.99,
TA842734N00,39000,A4,5800,WAIT,,54,0.35,
TA842792N00,39000,A4,5800,WAIT,,55,0.86,
TA842674N01,39000,A5,5800,WAIT,,54,0.31,
TA842753N01,49500,A3,5800,RUN,TASTR400,45,0.44,
TA842338N03,49500,A3,5800,RUN,TASTR800,50,0.20,
TA842550N04,49500,A3,5800,WAIT,,48,0.30,
TA842730N03,31500,A4,5900,WAIT,,53,2.31,
TA842724N02,31500,A4,5900,WAIT,,54,4.34,
TA842692N02,39000,A5,5900,WAIT,,50,5.62,
TA842594N05,42500,A1,5900,WAIT,,48,0.08,
TA842403N09,49500,A3,5900,WAIT,,41,3.89,
TA842806N00,39000,A5,5900,WAIT,,56,3.35,
TA841515N3W,42500,A1,5900,WAIT,,54,1.12,
TA842737N00,31500,A4,5900,WAIT,,56,0.91,
TA842456N02,42500,A1,5900,WAIT,,42,2.78,
TA842666N05,31500,A4,5900,RUN,TAOVN100,50,2.17,
TA842562N02,31500,A4,5900,RUN,TAOVN200,54,2.71,
TA842688N00,39000,A4,5900,WAIT,,56,0.01,
TA842664N00,39000,A4,5900,WAIT,,44,0.78,
TA842676N00,39000,A4,5900,RUN,TAOVN300,55,3.40,
TA842664N02,39000,A4,5900,WAIT,,10,0.17,1
TA842678N02,39000,A5,5900,WAIT,,51,0.23,
TA842372N00,39000,A5,5900,WAIT,,26,0.16,
TA842475N03,42500,A1,5900,WAIT,,50,1.36,
TA841960N0B,48500,A3,5900,WAIT,,55,1.11,
TA841797N09,48500,A3,5900,WAIT,,54,0.46,
TA841830N05,48500,A3,5900,WAIT,,56,0.08,
TA842625N09,49500,A3,5900,RUN,TAOVN400,52,2.11,
TA842631N00,49500,A3,5900,WAIT,,55,1.02,
TA842574N04,49500,A3,5900,WAIT,,51,0.27,
TA842522N00,49500,A3,5900,WAIT,,50,0.78,
TA842626N00,49500,A3,5900,WAIT,,54,0.21,
TA842524N04,49500,A3,5900,WAIT,,55,0.78,
TA842678N00,39000,A5,5900,WAIT,,4,0.93,
TA843110N01,48500,A3,2200,WAIT,,55,4.22,
TA843026N01,48500,A3,2200,WAIT,,20,3.20,
TA843041N01,65500,A4,3400,WAIT,,10,1.11,
TA842784N00,39000,A5,4800,WAIT,,52,0.14,
TA842743N01,39000,A4,4800,WAIT,,54,0.03,
TA841963N0B,48500,A3,5200,WAIT,,56,22.86,
TA841966N0H,48500,A3,5400,WAIT,,49,0.32,
